txin_id,tx_id,txin_pos,txout_id,txin_scriptSig,txin_sequence
11493,10948,0,,04ffff001d024408,4294967295
11494,10949,0,,04ffff001d029f00,4294967295
11495,10950,0,,04ffff001d024908,4294967295
11496,10951,0,,04ffff001d02ee00,4294967295
11497,10952,0,,04ffff001d02c701,4294967295
11498,10953,0,,04ffff001d025c08,4294967295
11499,10954,0,,04ffff001d020f07,4294967295
11500,10955,0,,04ffff001d026308,4294967295
11501,10956,0,,04ffff001d026408,4294967295
11502,10957,0,,04ffff001d026c08,4294967295
11503,10958,0,,04ffff001d027008,4294967295
11504,10959,0,,04ffff001d027508,4294967295
11505,10960,0,,04ffff001d027a08,4294967295
11506,10961,0,,04ffff001d02b607,4294967295
11507,10962,0,,04ffff001d02ba07,4294967295
11508,10963,0,,04ffff001d02bc07,4294967295
11509,10964,0,,04ffff001d02d401,4294967295
11510,10965,0,,04ffff001d02ce00,4294967295
11511,10966,0,,04ffff001d028208,4294967295
11512,10967,0,,04ffff001d028308,4294967295
11513,10968,0,,04ffff001d028d08,4294967295
11514,10969,0,,04ffff001d028e08,4294967295
11515,10970,0,,04ffff001d0115,4294967295
11516,10971,0,,04ffff001d02c907,4294967295
11517,10972,0,,04ffff001d02cb07,4294967295
11518,10973,0,,04ffff001d02d207,4294967295
11519,10974,0,,04ffff001d02de07,4294967295
11520,10975,0,,04ffff001d013d,4294967295
11521,10976,0,,04ffff001d02c704,4294967295
11522,10977,0,,04ffff001d02f604,4294967295
11523,10978,0,,04ffff001d02a108,4294967295
11524,10979,0,,04ffff001d02a208,4294967295
11525,10980,0,,04ffff001d0172,4294967295
11526,10981,0,,04ffff001d02af08,4294967295
11527,10982,0,,04ffff001d027807,4294967295
11528,10983,0,,04ffff001d023508,4294967295
11529,10984,0,,04ffff001d023908,4294967295
11530,10985,0,,04ffff001d02b308,4294967295
11531,10986,0,,04ffff001d0176,4294967295
11532,10987,0,,04ffff001d02ba08,4294967295
11533,10988,0,,04ffff001d020005,4294967295
11534,10989,0,,04ffff001d02bb08,4294967295
11535,10990,0,,04ffff001d02be08,4294967295
11536,10991,0,,04ffff001d02c708,4294967295
11537,10992,0,,04ffff001d02e308,4294967295
11538,10993,0,,04ffff001d02ea08,4294967295
11539,10994,0,,04ffff001d02ef01,4294967295
11540,10995,0,,04ffff001d021a01,4294967295
11541,10996,0,,04ffff001d028607,4294967295
11542,10997,0,,04ffff001d02b807,4294967295
11543,10998,0,,04ffff001d02f408,4294967295
11544,10999,0,,04ffff001d020009,4294967295
11545,11000,0,,04ffff001d025908,4294967295
11546,11001,0,,04ffff001d025e08,4294967295
11547,11002,0,,04ffff001d026008,4294967295
11548,11003,0,,04ffff001d015e,4294967295
11549,11004,0,,04ffff001d021505,4294967295
11550,11005,0,,04ffff001d02d907,4294967295
11551,11006,0,,04ffff001d02000f,4294967295
11552,11007,0,,04ffff001d020309,4294967295
11553,11008,0,,04ffff001d022809,4294967295
11554,11009,0,,04ffff001d022b09,4294967295
11555,11010,0,,04ffff001d023209,4294967295
11556,11011,0,,04ffff001d02f207,4294967295
11557,11012,0,,04ffff001d023709,4294967295
11558,11013,0,,04ffff001d023809,4294967295
11559,11014,0,,04ffff001d023a09,4294967295
11560,11015,0,,04ffff001d02f707,4294967295
11561,11016,0,,04ffff001d023001,4294967295
11562,11017,0,,04ffff001d023b09,4294967295
11563,11018,0,,04ffff001d023e09,4294967295
11564,11019,0,,04ffff001d023f09,4294967295
11565,11020,0,,04ffff001d024c09,4294967295
11566,11021,0,,04ffff001d014e,4294967295
11567,11022,0,,04ffff001d022b08,4294967295
11568,11023,0,,04ffff001d025709,4294967295
11569,11024,0,,04ffff001d025a09,4294967295
11570,11025,0,,04ffff001d026809,4294967295
11571,11026,0,,04ffff001d02c108,4294967295
11572,11027,0,,04ffff001d021a0f,4294967295
11573,11028,0,,04ffff001d027109,4294967295
11574,11029,0,,04ffff001d02c608,4294967295
11575,11030,0,,04ffff001d02ea01,4294967295
11576,11031,0,,04ffff001d02a800,4294967295
11577,11032,0,,04ffff001d027609,4294967295
11578,11033,0,,04ffff001d027809,4294967295
11579,11034,0,,04ffff001d025608,4294967295
11580,11035,0,,04ffff001d028409,4294967295
11581,11036,0,,04ffff001d028709,4294967295
11582,11037,0,,04ffff001d028809,4294967295
11583,11038,0,,04ffff001d029909,4294967295
11584,11039,0,,04ffff001d024a01,4294967295
11585,11040,0,,04ffff001d02a309,4294967295
11586,11041,0,,04ffff001d029615,4294967295
11587,11042,0,,04ffff001d02a609,4294967295
11588,11043,0,,04ffff001d02d001,4294967295
11589,11044,0,,04ffff001d027c08,4294967295
11590,11045,0,,04ffff001d02d008,4294967295
11591,11046,0,,04ffff001d028500,4294967295
11592,11047,0,,04ffff001d02ec08,4294967295
11593,11048,0,,04ffff001d02f404,4294967295
11594,11049,0,,04ffff001d02ee08,4294967295
11595,11050,0,,04ffff001d02ef08,4294967295
11596,11051,0,,04ffff001d02f601,4294967295
11597,11052,0,,04ffff001d02f208,4294967295
11598,11053,0,,04ffff001d0113,4294967295
11599,11054,0,,04ffff001d022709,4294967295
11600,11055,0,,04ffff001d02ff01,4294967295
11601,11056,0,,04ffff001d02b109,4294967295
11602,11057,0,,04ffff001d02b509,4294967295
11603,11058,0,,04ffff001d029708,4294967295
11604,11059,0,,04ffff001d02bb09,4294967295
11605,11060,0,,04ffff001d0118,4294967295
11606,11061,0,,04ffff001d029f08,4294967295
11607,11062,0,,04ffff001d02c509,4294967295
11608,11063,0,,04ffff001d025901,4294967295
11609,11064,0,,04ffff001d02c809,4294967295
11610,11065,0,,04ffff001d02d009,4294967295
11611,11066,0,,04ffff001d02c400,4294967295
11612,11067,0,,04ffff001d02d309,4294967295
11613,11068,0,,04ffff001d02b008,4294967295
11614,11069,0,,04ffff001d02a000,4294967295
11615,11070,0,,04ffff001d02d509,4294967295
11616,11071,0,,04ffff001d023a01,4294967295
11617,11072,0,,04ffff001d0123,4294967295
11618,11073,0,,04ffff001d02da09,4294967295
11619,11074,0,,04ffff001d02dd09,4294967295
11620,11075,0,,04ffff001d02e009,4294967295
11621,11076,0,,04ffff001d025e09,4294967295
11622,11077,0,,04ffff001d026709,4294967295
11623,11078,0,,04ffff001d02eb08,4294967295
11624,11079,0,,04ffff001d02350a,4294967295
11625,11080,0,,04ffff001d0108,4294967295
11626,11081,0,,04ffff001d0111,4294967295
11627,11082,0,,04ffff001d011a,4294967295
11628,11083,0,,04ffff001d011c,4294967295
11629,11084,0,,04ffff001d0123,4294967295
11630,11085,0,,04ffff001d013f,4294967295
11631,11086,0,,04ffff001d027c01,4294967295
11632,11087,0,,04ffff001d022509,4294967295
11633,11088,0,,04ffff001d0143,4294967295
11634,11089,0,,04ffff001d0145,4294967295
11635,11090,0,,04ffff001d02be0a,4294967295
11636,11091,0,,04ffff001d025a0f,4294967295
11637,11092,0,,04ffff001d0150,4294967295
11638,11093,0,,04ffff001d02c40a,4294967295
11639,11094,0,,04ffff001d0152,4294967295
11640,11095,0,,04ffff001d0153,4294967295
11641,11096,0,,04ffff001d02b709,4294967295
11642,11097,0,,04ffff001d02bd09,4294967295
11643,11098,0,,04ffff001d024e09,4294967295
11644,11099,0,,04ffff001d02c409,4294967295
11645,11100,0,,04ffff001d02e800,4294967295
11646,11101,0,,04ffff001d016b,4294967295
11647,11102,0,,04ffff001d0170,4294967295
11648,11103,0,,04ffff001d024f09,4294967295
11649,11104,0,,04ffff001d0172,4294967295
11650,11105,0,,04ffff001d017f,4294967295
11651,11106,0,,04ffff001d02cf0a,4294967295
11652,11107,0,,04ffff001d028800,4294967295
11653,11108,0,,04ffff001d0152,4294967295
11654,11109,0,,04ffff001d026b09,4294967295
11655,11110,0,,04ffff001d02f509,4294967295
11656,11111,0,,04ffff001d029401,4294967295
11657,11112,0,,04ffff001d028a00,4294967295
11658,11113,0,,04ffff001d029100,4294967295
11659,11114,0,,04ffff001d02fd09,4294967295
11660,11115,0,,04ffff001d027f09,4294967295
11661,11116,0,,04ffff001d029300,4294967295
11662,11117,0,,04ffff001d02b215,4294967295
11663,11118,0,,04ffff001d026a01,4294967295
11664,11119,0,,04ffff001d029a00,4294967295
11665,11120,0,,04ffff001d029f00,4294967295
11666,11121,0,,04ffff001d02b000,4294967295
11667,11122,0,,04ffff001d015b,4294967295
11668,11123,0,,04ffff001d02090a,4294967295
11669,11124,0,,04ffff001d021c0a,4294967295
11670,11125,0,,04ffff001d029209,4294967295
11671,11126,0,,04ffff001d0171,4294967295
11672,11127,0,,04ffff001d02ac09,4294967295
11673,11128,0,,04ffff001d02270a,4294967295
11674,11129,0,,04ffff001d02d600,4294967295
11675,11130,0,,04ffff001d0133,4294967295
11676,11131,0,,04ffff001d02c300,4294967295
11677,11132,0,,04ffff001d02a201,4294967295
11678,11133,0,,04ffff001d02ad09,4294967295
11679,11134,0,,04ffff001d0149,4294967295
11680,11135,0,,04ffff001d020101,4294967295
11681,11136,0,,04ffff001d02d800,4294967295
11682,11137,0,,04ffff001d02d900,4294967295
11683,11138,0,,04ffff001d014f,4294967295
11684,11139,0,,04ffff001d0155,4294967295
11685,11140,0,,04ffff001d0159,4294967295
11686,11141,0,,04ffff001d02e60a,4294967295
11687,11142,0,,04ffff001d02db00,4294967295
11688,11143,0,,04ffff001d02e000,4294967295
11689,11144,0,,04ffff001d02f700,4294967295
11690,11145,0,,04ffff001d020301,4294967295
11691,11146,0,,04ffff001d02ef0a,4294967295
11692,11147,0,,04ffff001d021701,4294967295
11693,11148,0,,04ffff001d021a01,4294967295
11694,11149,0,,04ffff001d028d0f,4294967295
11695,11150,0,,04ffff001d021b01,4294967295
11696,11151,0,,04ffff001d02c909,4294967295
11697,11152,0,,04ffff001d02e809,4294967295
11698,11153,0,,04ffff001d02ba01,4294967295
11699,11154,0,,04ffff001d02ee09,4294967295
11700,11155,0,,04ffff001d023f01,4294967295
11701,11156,0,,04ffff001d024a01,4294967295
11702,11157,0,,04ffff001d02020a,4294967295
11703,11158,0,,04ffff001d025701,4294967295
11704,11159,0,,04ffff001d025901,4294967295
11705,11160,0,,04ffff001d02c201,4294967295
11706,11161,0,,04ffff001d028900,4294967295
11707,11162,0,,04ffff001d026201,4294967295
11708,11163,0,,04ffff001d0116,4294967295
11709,11164,0,,04ffff001d0121,4294967295
11710,11165,0,,04ffff001d026301,4294967295
11711,11166,0,,04ffff001d02b100,4294967295
11712,11167,0,,04ffff001d0107,4294967295
11713,11168,0,,04ffff001d02b500,4294967295
11714,11169,0,,04ffff001d02c200,4294967295
11715,11170,0,,04ffff001d026401,4294967295
11716,11171,0,,04ffff001d027201,4294967295
11717,11172,0,,04ffff001d027501,4294967295
11718,11173,0,,04ffff001d027e01,4294967295
11719,11174,0,,04ffff001d0113,4294967295
11720,11175,0,,04ffff001d028701,4294967295
11721,11176,0,,04ffff001d0148,4294967295
11722,11177,0,,04ffff001d028c01,4294967295
11723,11178,0,,04ffff001d02dd00,4294967295
11724,11179,0,,04ffff001d028f01,4294967295
11725,11180,0,,04ffff001d029a01,4294967295
11726,11181,0,,04ffff001d0166,4294967295
11727,11182,0,,04ffff001d02ed0a,4294967295
11728,11183,0,,04ffff001d021501,4294967295
11729,11184,0,,04ffff001d021601,4294967295
11730,11185,0,,04ffff001d029c01,4294967295
11731,11186,0,,04ffff001d02d801,4294967295
11732,11187,0,,04ffff001d029f01,4294967295
11733,11188,0,,04ffff001d02a301,4294967295
11734,11189,0,,04ffff001d02a501,4294967295
11735,11190,0,,04ffff001d021f01,4294967295
11736,11191,0,,04ffff001d02b501,4294967295
11737,11192,0,,04ffff001d02b601,4294967295
11738,11193,0,,04ffff001d02b901,4294967295
11739,11194,0,,04ffff001d02c901,4294967295
11740,11195,0,,04ffff001d02cd01,4294967295
11741,11196,0,,04ffff001d02d601,4294967295
11742,11197,0,,04ffff001d02e701,4294967295
11743,11198,0,,04ffff001d02e801,4294967295
11744,11199,0,,04ffff001d02ed01,4294967295
11745,11200,0,,04ffff001d022d01,4294967295
11746,11201,0,,04ffff001d02bd01,4294967295
11747,11202,0,,04ffff001d023e01,4294967295
11748,11203,0,,04ffff001d02d20a,4294967295
11749,11204,0,,04ffff001d025301,4294967295
11750,11205,0,,04ffff001d020d16,4294967295
11751,11206,0,,04ffff001d025f01,4294967295
11752,11207,0,,04ffff001d020302,4294967295
11753,11208,0,,04ffff001d026001,4294967295
11754,11209,0,,04ffff001d020502,4294967295
11755,11210,0,,04ffff001d020602,4294967295
11756,11211,0,,04ffff001d02b700,4294967295
11757,11212,0,,04ffff001d020f02,4294967295
11758,11213,0,,04ffff001d023d16,4294967295
11759,11214,0,,04ffff001d021502,4294967295
11760,11215,0,,04ffff001d021602,4294967295
11761,11216,0,,04ffff001d021f02,4294967295
11762,11217,0,,04ffff001d02c900,4294967295
11763,11218,0,,04ffff001d022a02,4294967295
11764,11219,0,,04ffff001d022d02,4294967295
11765,11220,0,,04ffff001d023502,4294967295
11766,11221,0,,04ffff001d023702,4294967295
11767,11222,0,,04ffff001d020002,4294967295
11768,11223,0,,04ffff001d02dc00,4294967295
11769,11224,0,,04ffff001d023b02,4294967295
11770,11225,0,,04ffff001d024302,4294967295
11771,11226,0,,04ffff001d024a16,4294967295
11772,11227,0,,04ffff001d021301,4294967295
11773,11228,0,,04ffff001d020b02,4294967295
11774,11229,0,,04ffff001d022301,4294967295
11775,11230,0,,04ffff001d024a02,4294967295
11776,11231,0,,04ffff001d025402,4294967295
11777,11232,0,,04ffff001d022901,4294967295
11778,11233,0,,04ffff001d025c02,4294967295
11779,11234,0,,04ffff001d026402,4294967295
11780,11235,0,,04ffff001d025916,4294967295
11781,11236,0,,04ffff001d026a02,4294967295
11782,11237,0,,04ffff001d026c02,4294967295
11783,11238,0,,04ffff001d024c01,4294967295
11784,11239,0,,04ffff001d027802,4294967295
11785,11240,0,,04ffff001d027f02,4294967295
11786,11241,0,,04ffff001d028302,4294967295
11787,11242,0,,04ffff001d028802,4294967295
11788,11243,0,,04ffff001d011c,4294967295
11789,11244,0,,04ffff001d028d02,4294967295
11790,11245,0,,04ffff001d029002,4294967295
11791,11246,0,,04ffff001d015b,4294967295
11792,11247,0,,04ffff001d029902,4294967295
11793,11248,0,,04ffff001d021a16,4294967295
11794,11249,0,,04ffff001d02a402,4294967295
11795,11250,0,,04ffff001d02a502,4294967295
11796,11251,0,,04ffff001d028901,4294967295
11797,11252,0,,04ffff001d0127,4294967295
11798,11253,0,,04ffff001d02a802,4294967295
11799,11254,0,,04ffff001d02e700,4294967295
11800,11255,0,,04ffff001d02d601,4294967295
11801,11256,0,,04ffff001d0119,4294967295
11802,11257,0,,04ffff001d02aa02,4294967295
11803,11258,0,,04ffff001d011b,4294967295
11804,11259,0,,04ffff001d011c,4294967295
11805,11260,0,,04ffff001d02af01,4294967295
11806,11261,0,,04ffff001d02af02,4294967295
11807,11262,0,,04ffff001d02bb02,4294967295
11808,11263,0,,04ffff001d02be02,4294967295
11809,11264,0,,04ffff001d020710,4294967295
11810,11265,0,,04ffff001d02c702,4294967295
11811,11266,0,,04ffff001d02cc02,4294967295
11812,11267,0,,04ffff001d02cf02,4294967295
11813,11268,0,,04ffff001d02b401,4294967295
11814,11269,0,,04ffff001d02d102,4294967295
11815,11270,0,,04ffff001d02e102,4294967295
11816,11271,0,,04ffff001d02e202,4294967295
11817,11272,0,,04ffff001d02ac00,4294967295
11818,11273,0,,04ffff001d02e802,4294967295
11819,11274,0,,04ffff001d02f002,4294967295
11820,11275,0,,04ffff001d012b,4294967295
11821,11276,0,,04ffff001d02f602,4294967295
11822,11277,0,,04ffff001d02fc02,4294967295
11823,11278,0,,04ffff001d023816,4294967295
11824,11279,0,,04ffff001d020503,4294967295
11825,11280,0,,04ffff001d0151,4294967295
11826,11281,0,,04ffff001d024202,4294967295
11827,11282,0,,04ffff001d020f03,4294967295
11828,11283,0,,04ffff001d021103,4294967295
11829,11284,0,,04ffff001d021203,4294967295
11830,11285,0,,04ffff001d0156,4294967295
11831,11286,0,,04ffff001d024702,4294967295
11832,11287,0,,04ffff001d013a,4294967295
11833,11288,0,,04ffff001d024602,4294967295
11834,11289,0,,04ffff001d022203,4294967295
11835,11290,0,,04ffff001d022e03,4294967295
11836,11291,0,,04ffff001d024d02,4294967295
11837,11292,0,,04ffff001d024a03,4294967295
11838,11293,0,,04ffff001d024b03,4294967295
11839,11294,0,,04ffff001d024e03,4294967295
11840,11295,0,,04ffff001d025a03,4294967295
11841,11296,0,,04ffff001d025502,4294967295
11842,11297,0,,04ffff001d026503,4294967295
11843,11298,0,,04ffff001d026603,4294967295
11844,11299,0,,04ffff001d026903,4294967295
11845,11300,0,,04ffff001d027102,4294967295
11846,11301,0,,04ffff001d026a03,4294967295
11847,11302,0,,04ffff001d027703,4294967295
11848,11303,0,,04ffff001d027c03,4294967295
11849,11304,0,,04ffff001d028103,4294967295
11850,11305,0,,04ffff001d028303,4294967295
11851,11306,0,,04ffff001d028b02,4294967295
11852,11307,0,,04ffff001d014c,4294967295
11853,11308,0,,04ffff001d02a416,4294967295
11854,11309,0,,04ffff001d028e03,4294967295
11855,11310,0,,04ffff001d029602,4294967295
11856,11311,0,,04ffff001d0150,4294967295
11857,11312,0,,04ffff001d029403,4294967295
11858,11313,0,,04ffff001d0152,4294967295
11859,11314,0,,04ffff001d029503,4294967295
11860,11315,0,,04ffff001d02e100,4294967295
11861,11316,0,,04ffff001d029e03,4294967295
11862,11317,0,,04ffff001d02a602,4294967295
11863,11318,0,,04ffff001d02a503,4294967295
11864,11319,0,,04ffff001d02b203,4294967295
11865,11320,0,,04ffff001d02bd03,4294967295
11866,11321,0,,04ffff001d02df01,4294967295
11867,11322,0,,04ffff001d02bd01,4294967295
11868,11323,0,,04ffff001d02c501,4294967295
11869,11324,0,,04ffff001d02ab02,4294967295
11870,11325,0,,04ffff001d02eb01,4294967295
11871,11326,0,,04ffff001d020802,4294967295
11872,11327,0,,04ffff001d02f301,4294967295
11873,11328,0,,04ffff001d020b02,4294967295
11874,11329,0,,04ffff001d022002,4294967295
11875,11330,0,,04ffff001d02f801,4294967295
11876,11331,0,,04ffff001d0114,4294967295
11877,11332,0,,04ffff001d02bf03,4294967295
11878,11333,0,,04ffff001d024502,4294967295
11879,11334,0,,04ffff001d02ca03,4294967295
11880,11335,0,,04ffff001d02c600,4294967295
11881,11336,0,,04ffff001d02d003,4294967295
11882,11337,0,,04ffff001d024702,4294967295
11883,11338,0,,04ffff001d02dc03,4294967295
11884,11339,0,,04ffff001d0109,4294967295
11885,11340,0,,04ffff001d0119,4294967295
11886,11341,0,,04ffff001d0160,4294967295
11887,11342,0,,04ffff001d010c,4294967295
11888,11343,0,,04ffff001d02e103,4294967295
11889,11344,0,,04ffff001d024902,4294967295
11890,11345,0,,04ffff001d02d702,4294967295
11891,11346,0,,04ffff001d02f203,4294967295
11892,11347,0,,04ffff001d020604,4294967295
11893,11348,0,,04ffff001d020704,4294967295
11894,11349,0,,04ffff001d0166,4294967295
11895,11350,0,,04ffff001d020b04,4294967295
11896,11351,0,,04ffff001d0169,4294967295
11897,11352,0,,04ffff001d023402,4294967295
11898,11353,0,,04ffff001d02f102,4294967295
11899,11354,0,,04ffff001d021604,4294967295
11900,11355,0,,04ffff001d027802,4294967295
11901,11356,0,,04ffff001d022204,4294967295
11902,11357,0,,04ffff001d014e,4294967295
11903,11358,0,,04ffff001d020703,4294967295
11904,11359,0,,04ffff001d025804,4294967295
11905,11360,0,,04ffff001d021703,4294967295
11906,11361,0,,04ffff001d025e04,4294967295
11907,11362,0,,04ffff001d026704,4294967295
11908,11363,0,,04ffff001d026d04,4294967295
11909,11364,0,,04ffff001d026e04,4294967295
11910,11365,0,,04ffff001d027104,4294967295
11911,11366,0,,04ffff001d027e04,4294967295
11912,11367,0,,04ffff001d028e04,4294967295
11913,11368,0,,04ffff001d029504,4294967295
11914,11369,0,,04ffff001d028900,4294967295
11915,11370,0,,04ffff001d028a00,4294967295
11916,11371,0,,04ffff001d02a604,4294967295
11917,11372,0,,04ffff001d024703,4294967295
11918,11373,0,,04ffff001d02a804,4294967295
11919,11374,0,,04ffff001d013a,4294967295
11920,11375,0,,04ffff001d02b104,4294967295
11921,11376,0,,04ffff001d02b204,4294967295
11922,11377,0,,04ffff001d0143,4294967295
11923,11378,0,,04ffff001d011b,4294967295
11924,11379,0,,04ffff001d02c004,4294967295
11925,11380,0,,04ffff001d02cb04,4294967295
11926,11381,0,,04ffff001d02d804,4294967295
11927,11382,0,,04ffff001d02db04,4294967295
11928,11383,0,,04ffff001d02e004,4294967295
11929,11384,0,,04ffff001d0146,4294967295
11930,11385,0,,04ffff001d028b03,4294967295
11931,11386,0,,04ffff001d02f904,4294967295
11932,11387,0,,04ffff001d020405,4294967295
11933,11388,0,,04ffff001d022804,4294967295
11934,11389,0,,04ffff001d02f416,4294967295
11935,11390,0,,04ffff001d020b05,4294967295
11936,11391,0,,04ffff001d020c05,4294967295
11937,11392,0,,04ffff001d021a05,4294967295
11938,11393,0,,04ffff001d022d04,4294967295
11939,11394,0,,04ffff001d02a300,4294967295
11940,11395,0,,04ffff001d022605,4294967295
11941,11396,0,,04ffff001d02a303,4294967295
11942,11397,0,,04ffff001d022b05,4294967295
11943,11398,0,,04ffff001d023504,4294967295
11944,11399,0,,04ffff001d023a04,4294967295
11945,11400,0,,04ffff001d023d04,4294967295
11946,11401,0,,04ffff001d011f,4294967295
11947,11402,0,,04ffff001d028402,4294967295
11948,11403,0,,04ffff001d024a04,4294967295
11949,11404,0,,04ffff001d024e04,4294967295
11950,11405,0,,04ffff001d026802,4294967295
11951,11406,0,,04ffff001d028e10,4294967295
11952,11407,0,,04ffff001d024f04,4294967295
11953,11408,0,,04ffff001d025a04,4294967295
11954,11409,0,,04ffff001d026504,4294967295
11955,11410,0,,04ffff001d026904,4294967295
11956,11411,0,,04ffff001d022d05,4294967295
11957,11412,0,,04ffff001d023005,4294967295
11958,11413,0,,04ffff001d023405,4294967295
11959,11414,0,,04ffff001d023505,4294967295
11960,11415,0,,04ffff001d023705,4294967295
11961,11416,0,,04ffff001d023c05,4294967295
11962,11417,0,,04ffff001d027004,4294967295
11963,11418,0,,04ffff001d027604,4294967295
11964,11419,0,,04ffff001d028304,4294967295
11965,11420,0,,04ffff001d02e003,4294967295
11966,11421,0,,04ffff001d0136,4294967295
11967,11422,0,,04ffff001d024205,4294967295
11968,11423,0,,04ffff001d024a05,4294967295
11969,11424,0,,04ffff001d025905,4294967295
11970,11425,0,,04ffff001d025b05,4294967295
11971,11426,0,,04ffff001d026005,4294967295
11972,11427,0,,04ffff001d02fc03,4294967295
11973,11428,0,,04ffff001d021304,4294967295
11974,11429,0,,04ffff001d026305,4294967295
11975,11430,0,,04ffff001d013f,4294967295
11976,11431,0,,04ffff001d027a05,4294967295
11977,11432,0,,04ffff001d016a,4294967295
11978,11433,0,,04ffff001d02b905,4294967295
11979,11434,0,,04ffff001d027d02,4294967295
11980,11435,0,,04ffff001d02d105,4294967295
11981,11436,0,,04ffff001d02e705,4294967295
11982,11437,0,,04ffff001d016d,4294967295
11983,11438,0,,04ffff001d02f605,4294967295
11984,11439,0,,04ffff001d016f,4294967295
11985,11440,0,,04ffff001d02ff05,4294967295
11986,11441,0,,04ffff001d020b06,4294967295
11987,11442,0,,04ffff001d020e06,4294967295
11988,11443,0,,04ffff001d021206,4294967295
11989,11444,0,,04ffff001d021d06,4294967295
11990,11445,0,,04ffff001d02d600,4294967295
11991,11446,0,,04ffff001d021e06,4294967295
11992,11447,0,,04ffff001d017d,4294967295
11993,11448,0,,04ffff001d028704,4294967295
11994,11449,0,,04ffff001d022906,4294967295
11995,11450,0,,04ffff001d02ae04,4294967295
11996,11451,0,,04ffff001d014b,4294967295
11997,11452,0,,04ffff001d02af04,4294967295
11998,11453,0,,04ffff001d024805,4294967295
11999,11454,0,,04ffff001d02b904,4294967295
12000,11455,0,,04ffff001d014d,4294967295
12001,11456,0,,04ffff001d026105,4294967295
12002,11457,0,,04ffff001d02bc04,4294967295
12003,11458,0,,04ffff001d028c05,4294967295
12004,11459,0,,04ffff001d023506,4294967295
12005,11460,0,,04ffff001d023906,4294967295
12006,11461,0,,04ffff001d023d06,4294967295
12007,11462,0,,04ffff001d024306,4294967295
12008,11463,0,,04ffff001d0153,4294967295
12009,11464,0,,04ffff001d029500,4294967295
12010,11465,0,,04ffff001d024b06,4294967295
12011,11466,0,,04ffff001d029505,4294967295
12012,11467,0,,04ffff001d023c17,4294967295
12013,11468,0,,04ffff001d024c06,4294967295
12014,11469,0,,04ffff001d025a06,4294967295
12015,11470,0,,04ffff001d026106,4294967295
12016,11471,0,11370,483045022100e42cb1b12340a48773c03fb1fa8f2adf715793c2a96891cdac3a7293eebbc0a802205698e9b14faff07cfa7d0edbd945b1186f99f0f6a8c15987af94275beaf5cf2d01,4294967295
12017,11472,0,,04ffff001d026206,4294967295
12018,11473,0,,04ffff001d015b,4294967295
12019,11474,0,,04ffff001d029605,4294967295
12020,11475,0,,04ffff001d023001,4294967295
12021,11476,0,,04ffff001d026e06,4294967295
12022,11477,0,,04ffff001d027206,4294967295
12023,11478,0,,04ffff001d020f05,4294967295
12024,11479,0,,04ffff001d02be00,4294967295
12025,11480,0,,04ffff001d02a605,4294967295
12026,11481,0,,04ffff001d02ae05,4294967295
12027,11482,0,,04ffff001d02af05,4294967295
12028,11483,0,,04ffff001d02be05,4294967295
12029,11484,0,,04ffff001d022c05,4294967295
12030,11485,0,,04ffff001d017c,4294967295
12031,11486,0,,04ffff001d0134,4294967295
12032,11487,0,,04ffff001d02c105,4294967295
12033,11488,0,,04ffff001d02c205,4294967295
12034,11489,0,,04ffff001d02ce00,4294967295
12035,11490,0,,04ffff001d020206,4294967295
12036,11491,0,,04ffff001d013f,4294967295
12037,11492,0,,04ffff001d02f902,4294967295
12038,11493,0,,04ffff001d029e00,4294967295
12039,11494,0,,04ffff001d016c,4294967295
12040,11495,0,,04ffff001d029a06,4294967295
12041,11496,0,,04ffff001d029c06,4294967295
12042,11497,0,,04ffff001d02e810,4294967295
12043,11498,0,,04ffff001d02bc06,4294967295
12044,11499,0,,04ffff001d02be06,4294967295
12045,11500,0,,04ffff001d02c006,4294967295
12046,11501,0,,04ffff001d02c306,4294967295
12047,11502,0,,04ffff001d02c906,4294967295
12048,11503,0,,04ffff001d02cc06,4294967295
12049,11504,0,,04ffff001d023e05,4294967295
12050,11505,0,,04ffff001d02d806,4294967295
12051,11506,0,,04ffff001d02de06,4294967295
12052,11507,0,11271,483045022100cf7455b88ab619c9df2f0b3a2bef851c79fc9ec12b76e01683840e9cb465076202207a3f79460313870680fe8431b507da85846b2e059497cbd17c429ccb244146d001,4294967295
12053,11508,0,,04ffff001d020b03,4294967295
12054,11509,0,,04ffff001d026b05,4294967295
12055,11510,0,,04ffff001d021607,4294967295
12056,11511,0,,04ffff001d021a01,4294967295
12057,11512,0,,04ffff001d021b03,4294967295
12058,11513,0,,04ffff001d02b605,4294967295
12059,11514,0,,04ffff001d022807,4294967295
12060,11515,0,,04ffff001d022b07,4294967295
12061,11516,0,,04ffff001d023107,4294967295
12062,11517,0,,04ffff001d023607,4294967295
12063,11518,0,,04ffff001d023907,4294967295
12064,11519,0,,04ffff001d024207,4294967295
12065,11520,0,,04ffff001d024407,4294967295
12066,11521,0,,04ffff001d024b07,4294967295
12067,11522,0,,04ffff001d029500,4294967295
12068,11523,0,,04ffff001d025e07,4294967295
12069,11524,0,,04ffff001d02f102,4294967295
12070,11525,0,,04ffff001d0158,4294967295
12071,11526,0,,04ffff001d026b07,4294967295
12072,11527,0,,04ffff001d027507,4294967295
12073,11528,0,,04ffff001d028607,4294967295
12074,11529,0,,04ffff001d02d800,4294967295
